EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName
2015p604834|2015-08-12T18:49:23|-9.319|157.934|5.0|GNS|GNS|GNS|2015p604834|M|6.0|GNS|3160 km north-west of Cape Reinga
2014p712196|2014-09-21T12:17:38|-49.956|164.821|33.0|GNS|GNS|GNS|2014p712196|M|5.6|GNS|250 km south-west of Snares Islands
2014p715168|2014-09-22T14:41:38|-40.498|175.939|11.0|GNS|GNS|GNS|2014p715168|M|5.2|GNS|20 km west of Pongaroa
2015p892797|2015-11-27T08:01:35|-32.823|-178.078|33.0|GNS|GNS|GNS|2015p892797|M|4.6|GNS|620 km north-east of Te Araroa
2015p900854|2015-11-30T07:33:59|-32.454|-179.307|109.6|GNS|GNS|GNS|2015p900854|M|4.3|GNS|610 km north of Te Araroa
2014p712058|2014-09-21T11:01:46|-24.090|-177.768|603.5|GNS|GNS|GNS|2014p712058|M|5.2|GNS|1470 km north-east of Cape Reinga
2014p733272|2014-09-29T07:25:40|-31.142|179.775|407.7|GNS|GNS|GNS|2014p733272|M|4.7|GNS|715 km north-east of Whangarei
2014p736820|2014-09-30T14:56:30|-31.484|-178.484|414.6|GNS|GNS|GNS|2014p736820|M|5.2|GNS|740 km north-east of Te Araroa
2014p706699|2014-09-19T11:29:14|-40.456|174.630|93.9|GNS|GNS|GNS|2014p706699|M|4.3|GNS|55 km west of Levin
2014p715167|2014-09-22T14:41:22|-40.540|175.932|25.4|GNS|GNS|GNS|2014p715167|M|5.5|GNS|20 km west of Pongaroa
2014p718527|2014-09-23T20:28:24|-23.686|-178.968|566.3|GNS|GNS|GNS|2014p718527|M|4.4|GNS|1440 km north-east of Cape Reinga
2015p905505|2015-12-02T00:51:46|-32.748|-178.167|33.0|GNS|GNS|GNS|2015p905505|M|4.4|GNS|625 km north-east of Te Araroa
2015p597803|2015-08-10T04:24:31|-9.310|157.960|10.0|GNS|GNS|GNS|2015p597803|M|5.3|GNS|3160 km north-west of Cape Reinga
2014p715801|2014-09-22T20:17:41|-32.771|-179.375|33.0|GNS|GNS|GNS|2014p715801|M|4.9|GNS|575 km north of Te Araroa
2014p741340|2014-10-02T07:02:31|-22.012|-174.660|155.9|GNS|GNS|GNS|2014p741340|M|5.3|GNS|1850 km north-east of Cape Reinga
2014p713554|2014-09-22T00:20:24|-33.512|179.547|269.8|GNS|GNS|GNS|2014p713554|M|4.3|GNS|465 km north of Te Araroa
2014p747612|2014-10-04T14:45:27|-24.248|-177.641|631.0|GNS|GNS|GNS|2014p747612|M|5.0|GNS|1465 km north-east of Cape Reinga
2015p870130|2015-11-18T22:44:16|-32.352|-177.940|33.0|GNS|GNS|GNS|2015p870130|M|4.9|GNS|675 km north-east of Te Araroa
2015p897290|2015-11-28T23:56:13|-45.846|166.940|57.5|GNS|GNS|GNS|2015p897290|M|4.2|GNS|65 km north-west of Tuatapere
2014p742107|2014-10-02T13:50:59|-17.970|-178.730|534.0|GNS|GNS|GNS|2014p742107|M|4.7|GNS|2010 km north-east of Cape Reinga
2014p721350|2014-09-24T21:35:52|-40.433|178.635|33.0|GNS|GNS|GNS|2014p721350|M|4.3|GNS|170 km east of Porangahau
2014p744875|2014-10-03T14:28:19|-29.518|-179.350|443.7|GNS|GNS|GNS|2014p744875|M|4.0|GNS|905 km north-east of Whangarei
2015p734832|2015-09-29T21:17:45|-33.429|-178.748|33.0|GNS|GNS|GNS|2015p734832|M|4.2|GNS|530 km north-east of Te Araroa
2015p868783|2015-11-18T10:36:56|-4.650|103.630|114.0|GNS|GNS|GNS|2015p868783|M|4.8|GNS|7630 km west of Milford Sound
2015p905294|2015-12-01T22:59:38|-32.685|-178.482|33.0|GNS|GNS|GNS|2015p905294|M|4.8|GNS|615 km north-east of Te Araroa
2014p743902|2014-10-03T05:50:20|-32.107|-178.430|33.0|GNS|GNS|GNS|2014p743902|M|5.1|GNS|675 km north-east of Te Araroa
2015p595136|2015-08-09T04:46:20|-28.090|-175.095|72.3|GNS|GNS|GNS|2015p595136|M|5.2|GNS|1220 km north-east of Te Araroa
2015p734754|2015-09-29T20:34:25|-31.310|179.877|356.5|GNS|GNS|GNS|2015p734754|M|4.2|GNS|710 km north-east of Whangarei
2015p872704|2015-11-19T21:35:58|-33.186|-179.308|145.5|GNS|GNS|GNS|2015p872704|M|4.3|GNS|535 km north-east of Te Araroa
2014p737314|2014-09-30T19:17:53|-31.550|178.239|401.6|GNS|GNS|GNS|2014p737314|M|4.9|GNS|585 km north-east of Whangarei
2014p752253|2014-10-06T07:57:56|-25.287|-179.012|560.6|GNS|GNS|GNS|2014p752253|M|4.6|GNS|1290 km north-east of Cape Reinga
2014p765712|2014-10-11T07:28:34|-21.356|-177.583|592.8|GNS|GNS|GNS|2014p765712|M|4.9|GNS|1735 km north-east of Cape Reinga
2014p751490|2014-10-06T01:14:32|-38.421|176.392|112.7|GNS|GNS|GNS|2014p751490|M|5.1|GNS|25 km west of Murupara
2015p261234|2015-04-07T15:44:15|-32.606|-179.771|384.9|GNS|GNS|GNS|2015p261234|M|4.2|GNS|580 km north of Te Araroa
2014p753054|2014-10-06T15:06:58|-34.794|-179.978|222.0|GNS|GNS|GNS|2014p753054|M|4.5|GNS|345 km north-east of Te Araroa
2014p772037|2014-10-13T15:40:11|-31.873|-178.505|33.0|GNS|GNS|GNS|2014p772037|M|4.6|GNS|695 km north-east of Te Araroa
2014p773447|2014-10-14T04:12:30|-34.834|-179.823|33.0|GNS|GNS|GNS|2014p773447|M|6.5|GNS|350 km north-east of Te Araroa
2015p739143|2015-10-01T11:34:03|-30.392|-176.928|288.3|GNS|GNS|GNS|2015p739143|M|4.5|GNS|910 km north-east of Te Araroa
2014p742742|2014-10-02T19:33:16|-38.876|178.067|41.7|GNS|GNS|GNS|2014p742742|M|4.6|GNS|20 km south of Gisborne
2015p595159|2015-08-09T04:57:58|-31.004|-179.115|236.7|GNS|GNS|GNS|2015p595159|M|4.8|GNS|770 km north of Te Araroa
2015p596839|2015-08-09T19:55:52|-41.083|173.580|85.2|GNS|GNS|GNS|2015p596839|M|4.0|GNS|25 km south-west of French Pass
2015p612784|2015-08-15T17:29:24|-28.056|-174.853|33.0|GNS|GNS|GNS|2015p612784|M|5.2|GNS|1235 km north-east of Te Araroa
2014p743623|2014-10-03T03:22:50|-37.936|179.974|33.2|GNS|GNS|GNS|2014p743623|M|4.3|GNS|145 km east of Te Araroa
2015p592277|2015-08-08T03:25:21|-34.503|-178.673|33.0|GNS|GNS|GNS|2015p592277|M|4.7|GNS|435 km north-east of Te Araroa
2015p596176|2015-08-09T13:54:15|-22.392|-165.801|33.0|GNS|GNS|GNS|2015p596176|M|4.6|GNS|2270 km north-east of Te Araroa
2015p597782|2015-08-10T04:12:14|-9.320|158.010|15.0|GNS|GNS|GNS|2015p597782|M|6.5|GNS|3155 km north-west of Cape Reinga
2015p871851|2015-11-19T14:02:35|-41.700|174.153|14.1|GNS|GNS|GNS|2015p871851|M|4.3|GNS|5 km south-east of Seddon
2014p770990|2014-10-13T06:23:39|-46.235|166.154|12.0|GNS|GNS|GNS|2014p770990|M|5.0|GNS|115 km west of Tuatapere
2014p751233|2014-10-05T22:55:48|-28.564|-176.568|324.7|GNS|GNS|GNS|2014p751233|M|4.4|GNS|1110 km north-east of Te Araroa
2015p259553|2015-04-07T00:46:21|-15.157|-173.197|30.0|GNS|GNS|GNS|2015p259553|M|5.7|GNS|2560 km north-east of Cape Reinga
2015p593371|2015-08-08T13:07:09|-31.209|-179.247|347.0|GNS|GNS|GNS|2015p593371|M|4.3|GNS|745 km north of Te Araroa
2015p601536|2015-08-11T13:35:54|-27.147|-176.711|191.4|GNS|GNS|GNS|2015p601536|M|5.2|GNS|1250 km north-east of Te Araroa
2015p871125|2015-11-19T07:34:30|-31.928|179.205|255.0|GNS|GNS|GNS|2015p871125|M|4.0|GNS|615 km north-east of Whangarei
2015p875878|2015-11-21T01:47:22|-32.974|179.309|411.5|GNS|GNS|GNS|2015p875878|M|4.3|GNS|520 km north of Te Araroa
2015p877907|2015-11-21T19:45:46|-18.533|-173.502|33.0|GNS|GNS|GNS|2015p877907|M|4.7|GNS|2230 km north-east of Cape Reinga
2015p260999|2015-04-07T13:36:35|-25.503|-172.531|189.1|GNS|GNS|GNS|2015p260999|M|5.1|GNS|1595 km north-east of Te Araroa
2015p737896|2015-10-01T00:26:48|-16.295|-175.138|142.4|GNS|GNS|GNS|2015p737896|M|4.6|GNS|2345 km north-east of Cape Reinga
2015p741001|2015-10-02T04:04:07|-32.627|-178.797|33.0|GNS|GNS|GNS|2015p741001|M|4.5|GNS|610 km north-east of Te Araroa
2015p737836|2015-09-30T23:57:33|-30.196|-178.633|294.7|GNS|GNS|GNS|2015p737836|M|4.4|GNS|865 km north of Te Araroa
2014p754197|2014-10-07T01:16:34|-40.366|176.769|8.8|GNS|GNS|GNS|2014p754197|M|4.0|GNS|10 km south-east of Porangahau
2015p736650|2015-09-30T13:26:35|-31.675|-179.715|266.3|GNS|GNS|GNS|2015p736650|M|4.0|GNS|680 km north of Te Araroa
2015p256153|2015-04-05T18:35:51|-21.803|-177.485|584.9|GNS|GNS|GNS|2015p256153|M|4.7|GNS|1695 km north-east of Cape Reinga
2015p596161|2015-08-09T13:59:17|-23.669|-173.136|33.0|GNS|GNS|GNS|2015p596161|M|4.7|GNS|1745 km north-east of Te Araroa
2015p615212|2015-08-16T15:03:55|-30.367|-178.433|277.8|GNS|GNS|GNS|2015p615212|M|4.5|GNS|855 km north of Te Araroa
2015p270454|2015-04-11T01:37:52|-47.896|164.920|33.0|GNS|GNS|GNS|2015p270454|M|4.5|GNS|125 km west of Snares Islands
2015p733759|2015-09-29T11:45:28|-23.862|-178.668|579.1|GNS|GNS|GNS|2015p733759|M|4.6|GNS|1440 km north-east of Cape Reinga
2015p596162|2015-08-09T13:54:15|-22.172|-165.728|66.6|GNS|GNS|GNS|2015p596162|M|4.6|GNS|2290 km north-east of Te Araroa
2015p893312|2015-11-27T12:36:42|-35.528|-179.370|33.0|GNS|GNS|GNS|2015p893312|M|4.3|GNS|305 km north-east of Te Araroa
2015p895161|2015-11-28T05:01:08|-33.414|-179.116|33.0|GNS|GNS|GNS|2015p895161|M|4.5|GNS|520 km north-east of Te Araroa
2015p900656|2015-11-30T05:49:16|-35.002|179.071|33.0|GNS|GNS|GNS|2015p900656|M|4.4|GNS|295 km north of Te Araroa
2015p600215|2015-08-11T01:53:17|-31.765|-177.664|33.0|GNS|GNS|GNS|2015p600215|M|4.9|GNS|745 km north-east of Te Araroa
2015p743751|2015-10-03T04:26:59|-32.391|-179.638|225.0|GNS|GNS|GNS|2015p743751|M|4.4|GNS|605 km north of Te Araroa
2014p762809|2014-10-10T05:41:34|-18.859|-175.645|600.0|GNS|GNS|GNS|2014p762809|M|4.0|GNS|2075 km north-east of Cape Reinga
2014p773110|2014-10-14T01:08:13|-26.936|-177.038|389.0|GNS|GNS|GNS|2014p773110|M|4.5|GNS|1260 km north of Te Araroa
2015p601804|2015-08-11T15:53:08|-7.130|129.190|143.0|GNS|GNS|GNS|2015p601804|M|4.6|GNS|5380 km north-west of Cape Reinga
2014p767132|2014-10-11T20:08:17|-35.884|179.104|33.2|GNS|GNS|GNS|2014p767132|M|4.9|GNS|200 km north of Te Araroa
2015p278276|2015-04-13T23:05:48|-37.929|178.360|10.7|GNS|GNS|GNS|2015p278276|M|4.2|GNS|5 km south-east of Ruatoria
2015p281540|2015-04-15T04:01:19|-30.320|177.789|33.0|GNS|GNS|GNS|2015p281540|M|5.1|GNS|660 km north-east of Cape Reinga
2014p763083|2014-10-10T08:10:11|-31.122|177.843|200.3|GNS|GNS|GNS|2014p763083|M|4.3|GNS|605 km north-east of Whangarei
2015p740538|2015-10-01T23:58:44|-44.902|167.696|77.9|GNS|GNS|GNS|2015p740538|M|4.4|GNS|30 km south-west of Milford Sound
2015p909865|2015-12-03T15:29:08|-5.680|149.750|146.0|GNS|GNS|GNS|2015p909865|M|4.8|GNS|3960 km north-west of Cape Reinga
2015p599956|2015-08-10T23:34:23|-24.906|178.710|569.0|GNS|GNS|GNS|2015p599956|M|4.5|GNS|1205 km north-east of Cape Reinga
2015p734530|2015-09-29T18:36:31|-32.471|-178.401|33.0|GNS|GNS|GNS|2015p734530|M|4.2|GNS|640 km north-east of Te Araroa
2014p753812|2014-10-06T21:51:08|-40.424|176.810|12.0|GNS|GNS|GNS|2014p753812|M|4.6|GNS|20 km south-east of Porangahau
2014p773943|2014-10-14T08:35:19|-30.100|-177.393|16.6|GNS|GNS|GNS|2014p773943|M|5.1|GNS|920 km north-east of Te Araroa
2014p756433|2014-10-07T21:07:13|-34.616|179.110|248.1|GNS|GNS|GNS|2014p756433|M|4.1|GNS|340 km north of Te Araroa
2014p780282|2014-10-16T16:53:21|-32.054|-178.943|127.9|GNS|GNS|GNS|2014p780282|M|4.2|GNS|665 km north of Te Araroa
2014p787566|2014-10-19T09:32:18|-17.910|-178.270|618.0|GNS|GNS|GNS|2014p787566|M|4.0|GNS|2035 km north-east of Cape Reinga
2014p760768|2014-10-09T11:34:58|-22.889|-179.860|591.0|GNS|GNS|GNS|2014p760768|M|4.2|GNS|1470 km north-east of Cape Reinga
2015p743722|2015-10-03T04:14:09|-33.043|-178.250|10.0|GNS|GNS|GNS|2015p743722|M|4.7|GNS|590 km north-east of Te Araroa
2015p830428|2015-11-04T06:11:31|-33.522|-178.604|251.4|GNS|GNS|GNS|2015p830428|M|4.7|GNS|530 km north-east of Te Araroa
2015p748692|2015-10-05T00:22:52|-35.762|179.337|174.8|GNS|GNS|GNS|2015p748692|M|4.1|GNS|220 km north-east of Te Araroa
2014p774062|2014-10-14T09:34:17|-26.792|-175.177|243.2|GNS|GNS|GNS|2014p774062|M|4.5|GNS|1345 km north-east of Te Araroa
2015p602763|2015-08-12T00:32:28|-35.580|178.402|209.1|GNS|GNS|GNS|2015p602763|M|4.2|GNS|225 km north of Te Araroa
2015p273065|2015-04-12T00:45:47|-19.502|-174.435|121.1|GNS|GNS|GNS|2015p273065|M|4.5|GNS|2085 km north-east of Cape Reinga
2015p278423|2015-04-14T00:24:09|-37.923|178.354|9.6|GNS|GNS|GNS|2015p278423|M|4.6|GNS|5 km south-east of Ruatoria
2015p274962|2015-04-12T17:35:52|-19.467|-173.583|64.0|GNS|GNS|GNS|2015p274962|M|4.3|GNS|2140 km north-east of Cape Reinga
2015p295034|2015-04-20T03:53:32|-33.498|179.345|33.0|GNS|GNS|GNS|2015p295034|M|4.3|GNS|465 km north of Te Araroa
2014p782760|2014-10-17T14:50:59|-19.180|-175.870|198.0|GNS|GNS|GNS|2014p782760|M|4.3|GNS|2030 km north-east of Cape Reinga
2014p787376|2014-10-19T07:52:41|-30.205|177.328|13.8|GNS|GNS|GNS|2014p787376|M|4.6|GNS|640 km north-east of Cape Reinga
2015p611698|2015-08-15T07:49:07|-29.712|171.356|422.0|GNS|GNS|GNS|2015p611698|M|5.3|GNS|535 km north of Cape Reinga
2015p735325|2015-09-30T01:40:28|-32.778|-177.853|33.0|GNS|GNS|GNS|2015p735325|M|4.9|GNS|635 km north-east of Te Araroa
2014p770883|2014-10-13T05:26:33|-46.241|166.073|12.0|GNS|GNS|GNS|2014p770883|M|4.2|GNS|120 km west of Tuatapere
2015p279894|2015-04-14T13:25:37|-25.170|-179.513|557.3|GNS|GNS|GNS|2015p279894|M|5.2|GNS|1270 km north-east of Cape Reinga
2015p831635|2015-11-04T16:50:45|-28.853|-179.600|149.5|GNS|GNS|GNS|2015p831635|M|4.5|GNS|950 km north-east of Whangarei
2014p770859|2014-10-13T05:13:41|-46.289|165.867|9.7|GNS|GNS|GNS|2014p770859|M|6.2|GNS|140 km west of Tuatapere
2014p773470|2014-10-14T04:25:11|-35.124|-179.309|33.0|GNS|GNS|GNS|2014p773470|M|4.3|GNS|345 km north-east of Te Araroa
2014p785563|2014-10-18T15:46:54|-25.367|176.174|33.0|GNS|GNS|GNS|2014p785563|M|5.1|GNS|1055 km north of Cape Reinga
2015p268970|2015-04-10T12:26:28|-34.563|-179.400|33.0|GNS|GNS|GNS|2015p268970|M|4.4|GNS|395 km north-east of Te Araroa
2015p289494|2015-04-18T02:41:02|-30.184|-179.251|33.0|GNS|GNS|GNS|2015p289494|M|4.7|GNS|850 km north of Te Araroa
2015p744735|2015-10-03T13:14:30|-34.982|179.845|248.6|GNS|GNS|GNS|2015p744735|M|4.2|GNS|320 km north-east of Te Araroa
2015p290492|2015-04-18T11:33:33|-35.125|-179.195|33.0|GNS|GNS|GNS|2015p290492|M|4.7|GNS|350 km north-east of Te Araroa
2018p459446|2018-06-19T23:50:27|-30.997|-178.650|109.0|GNS|GNS|GNS|2018p459446|M|5.3|GNS|785 km north of Te Araroa
2015p745498|2015-10-03T19:57:08|-30.197|-175.576|110.8|GNS|GNS|GNS|2015p745498|M|5.1|GNS|995 km north-east of Te Araroa
2018p460408|2018-06-20T08:25:26|-36.787|177.230|5.0|GNS|GNS|GNS|2018p460408|M|4.0|GNS|110 km north of Te Kaha
2018p465580|2018-06-22T06:21:00|-40.306|176.597|16.7|GNS|GNS|GNS|2018p465580|M|4.9|GNS|Within 5 km of Porangahau
2018p464002|2018-06-21T16:08:02|-24.290|-67.060|180.0|GNS|GNS|GNS|2018p464002|M|5.8|GNS|10280 km south-east of Castlepoint
2014p774907|2014-10-14T17:09:45|-33.338|-178.184|98.6|GNS|GNS|GNS|2014p774907|M|4.4|GNS|565 km north-east of Te Araroa
2014p779024|2014-10-16T05:44:03|-45.791|170.138|9.5|GNS|GNS|GNS|2014p779024|M|4.0|GNS|25 km west of Dunedin
2015p277223|2015-04-13T13:37:35|-4.710|153.000|50.0|GNS|GNS|GNS|2015p277223|M|5.2|GNS|3865 km north-west of Cape Reinga
2015p280611|2015-04-14T19:49:10|-34.370|-178.943|33.0|GNS|GNS|GNS|2015p280611|M|4.5|GNS|435 km north-east of Te Araroa
2018p460630|2018-06-20T10:23:51|-37.731|177.669|3.6|GNS|GNS|GNS|2018p460630|M|4.7|GNS|Within 5 km of Te Kaha
2015p280639|2015-04-14T20:04:06|-34.631|-178.640|33.0|GNS|GNS|GNS|2015p280639|M|4.5|GNS|425 km north-east of Te Araroa
2018p462007|2018-06-20T22:36:56|-31.314|-179.730|400.0|GNS|GNS|GNS|2018p462007|M|4.7|GNS|720 km north of Te Araroa
2019p087284|2019-02-02T07:01:58|-16.015|-175.525|166.5|GNS|GNS|GNS|2019p087284|mB|5.1|GNS|2355 km north-east of Cape Reinga
2019p087505|2019-02-02T09:03:10|-2.768|100.065|10.0|GNS|GNS|GNS|2019p087505|M|5.8|GNS|8050 km west of Snares Islands
2014p775644|2014-10-14T23:41:13|-23.863|179.988|614.1|GNS|GNS|GNS|2014p775644|M|4.9|GNS|1365 km north-east of Cape Reinga
2014p777270|2014-10-15T14:07:43|-25.026|-178.286|540.5|GNS|GNS|GNS|2014p777270|M|4.2|GNS|1355 km north-east of Cape Reinga
2014p781133|2014-10-17T00:27:25|-32.675|-178.792|331.9|GNS|GNS|GNS|2014p781133|M|4.9|GNS|605 km north-east of Te Araroa
2015p282110|2015-04-15T09:07:58|-34.036|-179.078|33.0|GNS|GNS|GNS|2015p282110|M|4.3|GNS|460 km north-east of Te Araroa
2014p780927|2014-10-16T22:37:19|-35.073|-179.685|57.2|GNS|GNS|GNS|2014p780927|M|5.2|GNS|330 km north-east of Te Araroa
2014p782481|2014-10-17T12:25:58|-34.941|-179.883|33.0|GNS|GNS|GNS|2014p782481|M|4.0|GNS|335 km north-east of Te Araroa
2015p746726|2015-10-04T06:53:13|-24.379|-177.136|608.8|GNS|GNS|GNS|2015p746726|M|4.8|GNS|1485 km north-east of Cape Reinga
2015p874731|2015-11-20T15:31:26|-28.156|-177.758|286.9|GNS|GNS|GNS|2015p874731|M|4.5|GNS|1110 km north of Te Araroa
2015p747832|2015-10-04T16:43:18|-24.927|-179.834|500.0|GNS|GNS|GNS|2015p747832|M|5.0|GNS|1275 km north-east of Cape Reinga
2014p784875|2014-10-18T09:40:55|-33.387|-178.331|33.0|GNS|GNS|GNS|2014p784875|M|5.1|GNS|555 km north-east of Te Araroa
2015p294422|2015-04-19T22:24:44|-30.155|179.839|4.5|GNS|GNS|GNS|2015p294422|M|4.7|GNS|800 km north-east of Whangarei
2014p791065|2014-10-20T16:34:38|-16.333|-174.237|26.6|GNS|GNS|GNS|2014p791065|M|4.8|GNS|2390 km north-east of Cape Reinga
2014p794524|2014-10-21T23:21:00|-30.952|-178.868|336.2|GNS|GNS|GNS|2014p794524|M|4.2|GNS|780 km north of Te Araroa
2015p284377|2015-04-16T05:11:15|-27.817|-176.942|223.2|GNS|GNS|GNS|2015p284377|M|4.7|GNS|1170 km north-east of Te Araroa
2014p789069|2014-10-19T22:55:43|-34.500|179.559|156.9|GNS|GNS|GNS|2014p789069|M|4.3|GNS|360 km north of Te Araroa
2015p746939|2015-10-04T08:48:32|-33.537|-178.313|90.9|GNS|GNS|GNS|2015p746939|M|4.4|GNS|540 km north-east of Te Araroa
2015p292091|2015-04-19T01:39:01|-52.223|164.170|33.0|GNS|GNS|GNS|2015p292091|M|5.2|GNS|495 km south of Snares Islands
2015p746544|2015-10-04T05:18:05|-33.518|-178.401|184.3|GNS|GNS|GNS|2015p746544|M|4.2|GNS|540 km north-east of Te Araroa
2015p284057|2015-04-16T02:25:03|-33.051|-179.930|33.0|GNS|GNS|GNS|2015p284057|M|4.4|GNS|530 km north of Te Araroa
2015p745554|2015-10-03T20:30:48|-33.038|-178.929|90.6|GNS|GNS|GNS|2015p745554|M|4.4|GNS|565 km north-east of Te Araroa
2015p282647|2015-04-15T13:54:31|-47.660|165.613|33.0|GNS|GNS|GNS|2015p282647|M|4.2|GNS|80 km north-west of Snares Islands
2015p745446|2015-10-03T19:33:27|-34.575|-179.979|190.0|GNS|GNS|GNS|2015p745446|M|4.4|GNS|370 km north-east of Te Araroa
2015p898486|2015-11-29T10:32:56|-32.738|-178.491|33.0|GNS|GNS|GNS|2015p898486|M|4.4|GNS|610 km north-east of Te Araroa
2015p288283|2015-04-17T15:52:51|-15.910|-178.590|10.0|GNS|GNS|GNS|2015p288283|M|5.1|GNS|2225 km north-east of Cape Reinga
2015p290462|2015-04-18T11:16:01|-35.046|-179.560|162.2|GNS|GNS|GNS|2015p290462|M|5.5|GNS|340 km north-east of Te Araroa
2014p788527|2014-10-19T18:07:42|-45.185|167.458|133.7|GNS|GNS|GNS|2014p788527|M|5.1|GNS|30 km north-west of Te Anau
2014p808433|2014-10-27T02:53:12|-35.191|-179.136|33.0|GNS|GNS|GNS|2014p808433|M|4.4|GNS|350 km north-east of Te Araroa
2015p281887|2015-04-15T07:08:09|-30.055|178.746|33.0|GNS|GNS|GNS|2015p281887|M|5.1|GNS|745 km north-east of Cape Reinga
2015p612781|2015-08-15T17:29:52|-47.822|165.474|33.0|GNS|GNS|GNS|2015p612781|M|4.7|GNS|85 km west of Snares Islands
2015p292975|2015-04-19T09:35:42|-32.436|179.987|200.3|GNS|GNS|GNS|2015p292975|M|4.3|GNS|590 km north of Te Araroa
2015p299467|2015-04-21T19:10:18|-6.360|154.750|68.0|GNS|GNS|GNS|2015p299467|M|5.7|GNS|3610 km north-west of Cape Reinga
2015p301922|2015-04-22T17:03:06|-30.850|-177.055|33.0|GNS|GNS|GNS|2015p301922|M|4.8|GNS|860 km north-east of Te Araroa
2015p302546|2015-04-22T22:36:42|-41.630|174.270|17.5|GNS|GNS|GNS|2015p302546|M|4.2|GNS|15 km east of Seddon
2015p283086|2015-04-15T17:46:43|-30.295|-179.273|33.0|GNS|GNS|GNS|2015p283086|M|5.1|GNS|840 km north of Te Araroa
2015p873971|2015-11-20T08:51:09|-31.904|179.911|293.2|GNS|GNS|GNS|2015p873971|M|4.3|GNS|650 km north of Te Araroa
2015p751512|2015-10-06T01:24:40|-33.805|-179.641|33.0|GNS|GNS|GNS|2015p751512|M|4.4|GNS|460 km north-east of Te Araroa
2015p286222|2015-04-16T21:39:12|-34.639|-178.743|33.0|GNS|GNS|GNS|2015p286222|M|4.3|GNS|420 km north-east of Te Araroa
2015p882105|2015-11-23T09:02:04|-30.390|-176.436|33.0|GNS|GNS|GNS|2015p882105|M|4.3|GNS|935 km north-east of Te Araroa
2015p878375|2015-11-21T23:57:48|-33.654|-178.692|33.0|GNS|GNS|GNS|2015p878375|M|4.7|GNS|515 km north-east of Te Araroa
2015p878272|2015-11-21T23:02:33|-33.624|-178.658|33.0|GNS|GNS|GNS|2015p878272|M|5.1|GNS|515 km north-east of Te Araroa
2015p882735|2015-11-23T14:41:20|-45.391|167.075|58.0|GNS|GNS|GNS|2015p882735|M|4.0|GNS|50 km west of Te Anau
2015p754485|2015-10-07T03:50:30|-30.515|-177.572|33.0|GNS|GNS|GNS|2015p754485|M|5.6|GNS|870 km north-east of Te Araroa
2014p815031|2014-10-29T13:28:36|-35.992|179.391|33.0|GNS|GNS|GNS|2014p815031|M|4.8|GNS|200 km north-east of Te Araroa
2014p793673|2014-10-21T15:44:43|-16.164|-173.109|33.0|GNS|GNS|GNS|2014p793673|M|4.3|GNS|2470 km north-east of Cape Reinga
2014p795103|2014-10-22T04:30:14|-43.281|170.816|5.0|GNS|GNS|GNS|2014p795103|M|4.5|GNS|60 km south of Hokitika
2014p815937|2014-10-29T21:29:27|-30.391|-178.777|478.3|GNS|GNS|GNS|2014p815937|M|4.4|GNS|840 km north of Te Araroa
2014p817550|2014-10-30T11:49:29|-31.181|-179.494|295.5|GNS|GNS|GNS|2014p817550|M|4.8|GNS|740 km north of Te Araroa
2014p794217|2014-10-21T20:39:06|-46.252|166.217|12.0|GNS|GNS|GNS|2014p794217|M|4.1|GNS|110 km west of Tuatapere
2015p288004|2015-04-17T13:28:25|-35.004|-178.724|33.0|GNS|GNS|GNS|2015p288004|M|4.6|GNS|390 km north-east of Te Araroa
2015p295101|2015-04-20T04:29:35|-33.717|-178.922|33.0|GNS|GNS|GNS|2015p295101|M|4.2|GNS|495 km north-east of Te Araroa
2015p754917|2015-10-07T07:37:21|-31.372|-177.528|139.3|GNS|GNS|GNS|2015p754917|M|4.8|GNS|785 km north-east of Te Araroa
2015p755889|2015-10-07T16:13:27|-22.845|-179.196|670.0|GNS|GNS|GNS|2015p755889|mb|4.4|GNS|1505 km north-east of Cape Reinga
2015p748008|2015-10-04T18:16:53|-23.870|-179.734|520.0|GNS|GNS|GNS|2015p748008|M|4.7|GNS|1380 km north-east of Cape Reinga
2014p798685|2014-10-23T12:18:30|-33.574|-178.348|33.0|GNS|GNS|GNS|2014p798685|M|5.9|GNS|535 km north-east of Te Araroa
2015p294809|2015-04-20T01:42:58|24.200|122.320|29.0|GNS|GNS|GNS|2015p294809|M|5.4|GNS|8390 km north-west of Cape Reinga
2015p607206|2015-08-13T15:58:31|-32.894|-178.352|9.0|GNS|GNS|GNS|2015p607206|M|5.1|GNS|600 km north-east of Te Araroa
2015p759597|2015-10-09T01:12:15|-31.748|-179.917|358.1|GNS|GNS|GNS|2015p759597|M|4.0|GNS|670 km north of Te Araroa
2014p797559|2014-10-23T02:15:34|-16.666|-173.998|33.0|GNS|GNS|GNS|2014p797559|M|4.5|GNS|2370 km north-east of Cape Reinga
2015p884102|2015-11-24T02:46:32|-26.340|-174.473|42.3|GNS|GNS|GNS|2015p884102|M|4.7|GNS|1420 km north-east of Te Araroa
2015p758779|2015-10-08T17:56:27|-32.620|179.955|331.1|GNS|GNS|GNS|2015p758779|M|4.1|GNS|570 km north of Te Araroa
2015p878305|2015-11-21T23:20:28|-33.429|-179.160|33.0|GNS|GNS|GNS|2015p878305|M|4.9|GNS|515 km north-east of Te Araroa
